WKT,LANUV_ID,Leistung_k
"MULTIPOINT ((456110.3471 5640324.9382))",WEA_4216,3075.00000000000
"MULTIPOINT ((455866.4456 5640769.7292))",WEA_4217,3075.00000000000
"MULTIPOINT ((297229.7753 5655495.4893))",WEA_4218,2400.00000000000
"MULTIPOINT ((300311.5395 5642168.6055))",WEA_4221,1000.00000000000
"MULTIPOINT ((300711.0796 5641740.2887))",WEA_4222,1000.00000000000
"MULTIPOINT ((398076.0287 5740307.9465))",WEA_4225,3000.00000000000
"MULTIPOINT ((315241.403 5735694.395))",WEA_4230,3000.00000000000
"MULTIPOINT ((297133.9558 5655993.9622))",WEA_4231,2400.00000000000
"MULTIPOINT ((360401.974 5765691.0459))",WEA_4242,4200.00000000000
"MULTIPOINT ((360880.9927 5765573.0387))",WEA_4243,4200.00000000000
"MULTIPOINT ((361321.9979 5765701.9813))",WEA_4247,4200.00000000000
"MULTIPOINT ((310560.8106 5654990.0989))",WEA_4248,800.00000000000
"MULTIPOINT ((487539.8905 5719727.5754))",WEA_4249,2300.00000000000
"MULTIPOINT ((357112.6127 5738362.4838))",WEA_4250,3000.00000000000
"MULTIPOINT ((375629.9714 5762322.9608))",WEA_4251,3300.00000000000
"MULTIPOINT ((477874.985 5696686.9526))",WEA_4252,2300.00000000000
"MULTIPOINT ((364162.9427 5776540.7247))",WEA_4253,200.00000000000
"MULTIPOINT ((455320.2502 5740734.0347))",WEA_4254,3000.00000000000
"MULTIPOINT ((401669.8998 5686886.1419))",WEA_4256,800.00000000000
"MULTIPOINT ((385151.4381 5711684.0217))",WEA_4257,500.00000000000
"MULTIPOINT ((385461.9892 5711538.0351))",WEA_4259,2300.00000000000
"MULTIPOINT ((358592.479 5721160.683))",WEA_4261,2400.00000000000
"MULTIPOINT ((473014.6309 5707846.1411))",WEA_4263,2300.00000000000
"MULTIPOINT ((473106.6 5707604.3139))",WEA_4264,2300.00000000000
"MULTIPOINT ((296810.9893 5656189.0438))",WEA_4265,2300.00000000000
"MULTIPOINT ((297421.9738 5655944.0204))",WEA_4266,2300.00000000000
"MULTIPOINT ((410303.8144 5764371.0626))",WEA_4268,4200.00000000000
"MULTIPOINT ((314188.2917 5745897.9017))",WEA_4272,1000.00000000000
"MULTIPOINT ((314253.73 5746368.5754))",WEA_4273,1000.00000000000
"MULTIPOINT ((488006.9347 5774112.0425))",WEA_4274,1500.00000000000
"MULTIPOINT ((314688.0349 5746756.0192))",WEA_4275,1000.00000000000
"MULTIPOINT ((314572.4188 5746378.4976))",WEA_4276,1000.00000000000
"MULTIPOINT ((475533.8989 5726890.3823))",WEA_4277,3000.00000000000
"MULTIPOINT ((357351.4111 5739958.6336))",WEA_4278,3000.00000000000
"MULTIPOINT ((333640.4066 5709802.24))",WEA_4280,3000.00000000000
"MULTIPOINT ((308132.9784 5643784.9518))",WEA_4281,3170.00000000000
"MULTIPOINT ((307400.1615 5731406.3862))",WEA_4282,2000.00000000000
"MULTIPOINT ((319353.402 5734589.7983))",WEA_4283,1500.00000000000
"MULTIPOINT ((364979.0264 5722962.0281))",WEA_4287,3170.00000000000
"MULTIPOINT ((306733.0267 5638322.0018))",WEA_4289,3075.00000000000
"MULTIPOINT ((306894.0216 5638595.0042))",WEA_4290,3075.00000000000
"MULTIPOINT ((306498.0205 5638633.0113))",WEA_4291,3075.00000000000
"MULTIPOINT ((306757.0217 5638910.0406))",WEA_4292,3075.00000000000
"MULTIPOINT ((306744.0013 5639199.9814))",WEA_4293,3075.00000000000
"MULTIPOINT ((380956.8637 5724818.1492))",WEA_4300,1500.00000000000
"MULTIPOINT ((381280.4277 5724982.7738))",WEA_4301,1500.00000000000
"MULTIPOINT ((419594.9767 5754685.0664))",WEA_4303,1800.00000000000
"MULTIPOINT ((351121.624 5771907.4378))",WEA_4306,1500.00000000000
"MULTIPOINT ((339166.191 5734886.2481))",WEA_4310,600.00000000000
"MULTIPOINT ((356859.8782 5739092.5108))",WEA_4311,1500.00000000000
"MULTIPOINT ((357350.1425 5739245.069))",WEA_4312,1500.00000000000
"MULTIPOINT ((358383.2205 5741332.4975))",WEA_4313,1500.00000000000
"MULTIPOINT ((359157.6024 5742412.9464))",WEA_4314,1500.00000000000
"MULTIPOINT ((359128.0109 5741675.0325))",WEA_4316,600.00000000000
"MULTIPOINT ((438761.9841 5729197.983))",WEA_4317,2300.00000000000
"MULTIPOINT ((366663.3146 5722180.8677))",WEA_4320,2400.00000000000
"MULTIPOINT ((411417.9944 5729644.9867))",WEA_4323,2400.00000000000
"MULTIPOINT ((432080.9893 5713884.9714))",WEA_4326,1800.00000000000
"MULTIPOINT ((432129.0064 5713630.0542))",WEA_4327,1800.00000000000
"MULTIPOINT ((415759.0173 5745169.0063))",WEA_4328,2000.00000000000
"MULTIPOINT ((415556.9721 5744981.9504))",WEA_4329,2000.00000000000
"MULTIPOINT ((414238.019 5745023.0096))",WEA_4330,2000.00000000000
"MULTIPOINT ((414296.0082 5744815.9908))",WEA_4331,2000.00000000000
"MULTIPOINT ((416281.9744 5745168.0405))",WEA_4332,2000.00000000000
"MULTIPOINT ((359950.3182 5708459.9043))",WEA_4333,3000.00000000000
"MULTIPOINT ((308400.0255 5615578.9887))",WEA_4335,3300.00000000000
"MULTIPOINT ((308504.9941 5615256.9878))",WEA_4336,3300.00000000000
"MULTIPOINT ((433131.0042 5763139.0424))",WEA_4337,1800.00000000000
"MULTIPOINT ((309088.0183 5615324.9625))",WEA_4338,3300.00000000000
"MULTIPOINT ((309672.9739 5615539.9849))",WEA_4339,3300.00000000000
"MULTIPOINT ((309891.0228 5615250.9742))",WEA_4340,3300.00000000000
"MULTIPOINT ((310543.0235 5654164.0309))",WEA_4341,3170.00000000000
"MULTIPOINT ((313054.9712 5654383.9235))",WEA_4342,3170.00000000000
"MULTIPOINT ((313391.9902 5654648.0479))",WEA_4343,3170.00000000000
"MULTIPOINT ((455369.6209 5706936.5525))",WEA_4345,800.00000000000
"MULTIPOINT ((296899.9841 5655558.9966))",WEA_4351,2300.00000000000
"MULTIPOINT ((350113.0021 5765319.9844))",WEA_4352,270.00000000000
"MULTIPOINT ((423263.982 5748735.0444))",WEA_4353,2000.00000000000
"MULTIPOINT ((422809.2075 5749082.8738))",WEA_4354,2000.00000000000
"MULTIPOINT ((422306.3839 5749914.617))",WEA_4355,2000.00000000000
"MULTIPOINT ((308784.3503 5643340.6268))",WEA_4357,1500.00000000000
"MULTIPOINT ((372494.0174 5770818.7073))",WEA_4359,600.00000000000
"MULTIPOINT ((422285.3894 5750189.4891))",WEA_4361,2000.00000000000
"MULTIPOINT ((318970.3029 5733378.545))",WEA_4362,750.00000000000
"MULTIPOINT ((311317.997 5654463.9794))",WEA_4363,3170.00000000000
"MULTIPOINT ((314088.0035 5654541.0232))",WEA_4364,3170.00000000000
"MULTIPOINT ((390487.3149 5781400.9303))",WEA_4366,1500.00000000000
"MULTIPOINT ((388810.607 5781452.2598))",WEA_4367,1500.00000000000
"MULTIPOINT ((387194.0054 5782013.4179))",WEA_4368,1500.00000000000
"MULTIPOINT ((333633.3094 5669381.2504))",WEA_4370,2350.00000000000
"MULTIPOINT ((389837.6625 5781465.8354))",WEA_4371,2000.00000000000
"MULTIPOINT ((390335.4692 5782614.7905))",WEA_4372,3000.00000000000
"MULTIPOINT ((333093.2177 5740534.5799))",WEA_4375,800.00000000000
"MULTIPOINT ((470109.029 5719011.5575))",WEA_4376,800.00000000000
"MULTIPOINT ((310075.5129 5655176.1342))",WEA_4378,2350.00000000000
"MULTIPOINT ((359415.3744 5757449.8724))",WEA_4380,800.00000000000
"MULTIPOINT ((380972.3263 5757113.1579))",WEA_4381,2300.00000000000
"MULTIPOINT ((358908.3657 5741631.2273))",WEA_4382,600.00000000000
"MULTIPOINT ((358431.4366 5741599.0154))",WEA_4383,1800.00000000000
"MULTIPOINT ((359866.0082 5741857.0499))",WEA_4384,2000.00000000000
"MULTIPOINT ((307735.6161 5628482.5803))",WEA_4389,2300.00000000000
"MULTIPOINT ((376788.0289 5723014.7418))",WEA_4390,1000.00000000000
"MULTIPOINT ((443499.0197 5707952.9783))",WEA_4391,800.00000000000
"MULTIPOINT ((300599.0352 5616263.9475))",WEA_4392,3300.00000000000
"MULTIPOINT ((293173.9802 5657266.9934))",WEA_4393,2400.00000000000
"MULTIPOINT ((293264.9251 5656984.9712))",WEA_4394,2400.00000000000
"MULTIPOINT ((456680.5293 5637553.2843))",WEA_4395,3075.00000000000
"MULTIPOINT ((455984.4126 5639311.337))",WEA_4396,3075.00000000000
"MULTIPOINT ((318829.4442 5733678.3108))",WEA_4397,2400.00000000000
"MULTIPOINT ((456201.283 5638870.4515))",WEA_4398,3075.00000000000
"MULTIPOINT ((362967.3479 5739116.9862))",WEA_4400,1500.00000000000
"MULTIPOINT ((363323.0712 5739421.6848))",WEA_4401,1500.00000000000
"MULTIPOINT ((362654.0508 5739601.283))",WEA_4402,1500.00000000000
"MULTIPOINT ((456683.1075 5639725.16))",WEA_4403,3075.00000000000
"MULTIPOINT ((457011.0235 5638040.7432))",WEA_4404,3300.00000000000
"MULTIPOINT ((354931.996 5727608.9464))",WEA_4412,3200.00000000000
"MULTIPOINT ((355232.0304 5727453.9826))",WEA_4413,3200.00000000000
"MULTIPOINT ((355627.976 5727373.9739))",WEA_4414,3200.00000000000
"MULTIPOINT ((397075.0218 5740237.0062))",WEA_4415,3000.00000000000
"MULTIPOINT ((329858.4963 5745098.9577))",WEA_4416,2300.00000000000
"MULTIPOINT ((478338.0024 5699316.9467))",WEA_4417,2300.00000000000
"MULTIPOINT ((346115.4342 5718813.4021))",WEA_4418,3000.00000000000
"MULTIPOINT ((361442.9685 5766823.0066))",WEA_4423,4200.00000000000
"MULTIPOINT ((362647.99 5766570.9579))",WEA_4424,4200.00000000000
"MULTIPOINT ((486931.0802 5717835.9892))",WEA_4426,3000.00000000000
"MULTIPOINT ((487455.7604 5719436.1742))",WEA_4427,3000.00000000000
"MULTIPOINT ((487394.0717 5718292.0241))",WEA_4428,3000.00000000000
"MULTIPOINT ((477492.986 5696596.9854))",WEA_4429,2300.00000000000
"MULTIPOINT ((478131.9866 5699456.956))",WEA_4430,2300.00000000000
"MULTIPOINT ((468161.4908 5709468.6647))",WEA_4432,2300.00000000000
"MULTIPOINT ((303393.0353 5715927.037))",WEA_4433,2400.00000000000
"MULTIPOINT ((303521.9843 5715610.0295))",WEA_4434,3000.00000000000
"MULTIPOINT ((303861.9688 5715907.97))",WEA_4435,2400.00000000000
"MULTIPOINT ((303862.0308 5715533.051))",WEA_4436,3000.00000000000
"MULTIPOINT ((388234.1088 5673760.5336))",WEA_4437,1500.00000000000
"MULTIPOINT ((362517.9921 5744312.9879))",WEA_4442,2400.00000000000
"MULTIPOINT ((463458.0247 5709326.9606))",WEA_4446,2000.00000000000
"MULTIPOINT ((463343.9702 5709765.9849))",WEA_4448,2000.00000000000
"MULTIPOINT ((464279.9972 5710007.9948))",WEA_4449,2000.00000000000
"MULTIPOINT ((473179.5767 5707338.3437))",WEA_4450,2300.00000000000
"MULTIPOINT ((318884.0036 5602781.9974))",WEA_4451,3050.00000000000
"MULTIPOINT ((319228.0273 5602446.0258))",WEA_4452,3050.00000000000
"MULTIPOINT ((318844.0214 5602113.9817))",WEA_4453,3050.00000000000
"MULTIPOINT ((319165.0148 5601901.0161))",WEA_4454,3050.00000000000
"MULTIPOINT ((309831.068 5732073.4747))",WEA_4455,1000.00000000000
"MULTIPOINT ((309235.9016 5732491.1367))",WEA_4456,1000.00000000000
"MULTIPOINT ((308854.501 5732509.8206))",WEA_4457,1000.00000000000
"MULTIPOINT ((438771.7636 5652533.9103))",WEA_4458,2000.00000000000
"MULTIPOINT ((438988.762 5652340.9409))",WEA_4459,2000.00000000000
"MULTIPOINT ((439129.3848 5652034.9937))",WEA_4460,2000.00000000000
"MULTIPOINT ((439457.9874 5651867.9802))",WEA_4461,2000.00000000000
"MULTIPOINT ((477319.9336 5696804.7212))",WEA_4462,2000.00000000000
"MULTIPOINT ((478310.9742 5699008.4432))",WEA_4463,2000.00000000000
"MULTIPOINT ((333340.9586 5710016.6538))",WEA_4468,3000.00000000000
"MULTIPOINT ((332791.6978 5710556.5511))",WEA_4470,3000.00000000000
"MULTIPOINT ((331665.9964 5679445.0109))",WEA_4471,2000.00000000000
"MULTIPOINT ((436930.9711 5728720.0074))",WEA_4475,2300.00000000000
"MULTIPOINT ((362088.2676 5744617.6858))",WEA_4480,3000.00000000000
"MULTIPOINT ((362057.0585 5744249.7361))",WEA_4481,3000.00000000000
"MULTIPOINT ((361965.8819 5743809.9853))",WEA_4482,3000.00000000000
"MULTIPOINT ((359805.4952 5739922.64))",WEA_4483,3000.00000000000
"MULTIPOINT ((359533.8992 5738891.2267))",WEA_4484,3000.00000000000
"MULTIPOINT ((352951.0218 5737307.9463))",WEA_4485,1500.00000000000
"MULTIPOINT ((353085.556 5737109.9167))",WEA_4486,1500.00000000000
"MULTIPOINT ((372553.5301 5762763.0283))",WEA_4487,2000.00000000000
"MULTIPOINT ((438820.975 5729481.0165))",WEA_4488,2300.00000000000
"MULTIPOINT ((319820.6796 5707407.2215))",WEA_4489,3000.00000000000
"MULTIPOINT ((436470.0208 5768518.0373))",WEA_4491,1800.00000000000
"MULTIPOINT ((436513.0219 5768320.0404))",WEA_4492,1800.00000000000
"MULTIPOINT ((331829.4491 5681510.5141))",WEA_4493,2000.00000000000
"MULTIPOINT ((331268.6939 5681170.6552))",WEA_4494,2000.00000000000
"MULTIPOINT ((416045.0178 5745227.9562))",WEA_4495,2000.00000000000
"MULTIPOINT ((486696.3506 5717785.8861))",WEA_4497,600.00000000000
"MULTIPOINT ((486688.3358 5718687.5365))",WEA_4498,600.00000000000
"MULTIPOINT ((485437.8717 5717823.9385))",WEA_4499,1300.00000000000
"MULTIPOINT ((487079.1924 5718432.6169))",WEA_4500,1300.00000000000
"MULTIPOINT ((435969.594 5708360.1207))",WEA_4501,2000.00000000000
"MULTIPOINT ((469347.5202 5718569.9032))",WEA_4502,660.00000000000
"MULTIPOINT ((329954.0149 5743726.2267))",WEA_4503,2300.00000000000
"MULTIPOINT ((468762.5994 5718007.2643))",WEA_4504,600.00000000000
"MULTIPOINT ((401578.2762 5687014.5004))",WEA_4505,500.00000000000
"MULTIPOINT ((394817.7386 5722307.1861))",WEA_4506,80.00000000000
"MULTIPOINT ((460766.0978 5707698.6749))",WEA_4508,600.00000000000
"MULTIPOINT ((382731.6927 5779838.9085))",WEA_4509,3000.00000000000
"MULTIPOINT ((383095.1574 5779651.8461))",WEA_4510,3000.00000000000
"MULTIPOINT ((382238.8496 5779268.0508))",WEA_4511,3000.00000000000
"MULTIPOINT ((382771.1225 5779001.8522))",WEA_4512,3000.00000000000
"MULTIPOINT ((381738.6331 5778955.575))",WEA_4513,3000.00000000000
"MULTIPOINT ((382156.8618 5778568.0681))",WEA_4514,3000.00000000000
"MULTIPOINT ((382610.2112 5778522.2745))",WEA_4515,3000.00000000000
"MULTIPOINT ((449604.9666 5707552.0379))",WEA_4516,1500.00000000000
"MULTIPOINT ((469740.9687 5718438.8552))",WEA_4517,600.00000000000
"MULTIPOINT ((486212.5546 5717232.1014))",WEA_4519,1300.00000000000
"MULTIPOINT ((365786.0159 5759816.9831))",WEA_4520,1500.00000000000
"MULTIPOINT ((364565.9694 5754276.9636))",WEA_4521,1500.00000000000
"MULTIPOINT ((379822.0038 5771754.4563))",WEA_4522,750.00000000000
"MULTIPOINT ((324462.0892 5719835.9023))",WEA_4529,1800.00000000000
"MULTIPOINT ((324155.9601 5720302.964))",WEA_4532,1800.00000000000
"MULTIPOINT ((381830.8319 5756465.7702))",WEA_4533,1000.00000000000
"MULTIPOINT ((381588.8272 5756371.7963))",WEA_4534,1000.00000000000
"MULTIPOINT ((316597.3343 5706170.4545))",WEA_4535,1000.00000000000
"MULTIPOINT ((320077.9743 5704259.2439))",WEA_4536,800.00000000000
"MULTIPOINT ((320437.6856 5703870.2475))",WEA_4537,800.00000000000
"MULTIPOINT ((322424.1239 5705468.1271))",WEA_4538,800.00000000000
"MULTIPOINT ((307908.2295 5628345.5176))",WEA_4539,2300.00000000000
"MULTIPOINT ((317128.2823 5722498.2518))",WEA_4541,1000.00000000000
"MULTIPOINT ((356770.7507 5739368.1594))",WEA_4542,1500.00000000000
"MULTIPOINT ((330758.5002 5722857.3604))",WEA_4543,2300.00000000000
"MULTIPOINT ((330827.2588 5721765.2641))",WEA_4544,2300.00000000000
"MULTIPOINT ((330788.5243 5721228.8992))",WEA_4545,2350.00000000000
"MULTIPOINT ((309920.0288 5655498.3606))",WEA_4549,3200.00000000000
"MULTIPOINT ((331243.9648 5716182.5385))",WEA_4551,1000.00000000000
"MULTIPOINT ((331298.2507 5715969.2313))",WEA_4552,1000.00000000000
"MULTIPOINT ((390827.5657 5770834.7293))",WEA_4553,1800.00000000000
"MULTIPOINT ((390828.7746 5770380.3983))",WEA_4554,1800.00000000000
"MULTIPOINT ((357841.8384 5660061.7831))",WEA_4555,2300.00000000000
"MULTIPOINT ((391577.2063 5770986.7976))",WEA_4556,1800.00000000000
"MULTIPOINT ((390881.2392 5771212.64))",WEA_4557,1800.00000000000
"MULTIPOINT ((391897.7786 5769980.0938))",WEA_4558,1800.00000000000
"MULTIPOINT ((391473.1202 5771300.2802))",WEA_4559,1800.00000000000
"MULTIPOINT ((391146.2933 5771210.7286))",WEA_4560,1800.00000000000
"MULTIPOINT ((390846.8053 5769098.0941))",WEA_4561,2000.00000000000
"MULTIPOINT ((391046.0352 5768834.7013))",WEA_4562,2000.00000000000
"MULTIPOINT ((345570.0314 5730594.9535))",WEA_4563,3000.00000000000
"MULTIPOINT ((345590.6672 5730252.6245))",WEA_4564,3000.00000000000
"MULTIPOINT ((307262.5232 5730298.0447))",WEA_4565,600.00000000000
"MULTIPOINT ((320122.6666 5739384.8921))",WEA_4567,3000.00000000000
"MULTIPOINT ((327156.9483 5737157.4681))",WEA_4568,3000.00000000000
"MULTIPOINT ((323740.7544 5741500.3805))",WEA_4569,3050.00000000000
"MULTIPOINT ((324034.1226 5741494.2167))",WEA_4570,3050.00000000000
"MULTIPOINT ((323901.2474 5740844.3654))",WEA_4571,2300.00000000000
"MULTIPOINT ((325414.6156 5741863.2038))",WEA_4572,3000.00000000000
"MULTIPOINT ((325919.2053 5742300.3543))",WEA_4573,2300.00000000000
"MULTIPOINT ((327484.4947 5739882.0282))",WEA_4574,3000.00000000000
"MULTIPOINT ((327315.5992 5739047.5462))",WEA_4577,3000.00000000000
"MULTIPOINT ((327370.6079 5740227.0379))",WEA_4578,3000.00000000000
"MULTIPOINT ((375858.3557 5737257.5066))",WEA_4580,3000.00000000000
"MULTIPOINT ((414139.1087 5707813.3747))",WEA_4582,270.00000000000
"MULTIPOINT ((333312.0949 5739832.358))",WEA_4589,1500.00000000000
"MULTIPOINT ((309675.6806 5704559.1316))",WEA_4601,2300.00000000000
"MULTIPOINT ((395841.6376 5717217.1406))",WEA_4605,3000.00000000000
"MULTIPOINT ((288088.2117 5660001.6654))",WEA_4606,1800.00000000000
"MULTIPOINT ((287991.6004 5659790.8216))",WEA_4607,1800.00000000000
"MULTIPOINT ((288421.8626 5659838.525))",WEA_4608,1800.00000000000
"MULTIPOINT ((288517.7747 5659618.4437))",WEA_4609,1800.00000000000
"MULTIPOINT ((437694.7546 5706300.5289))",WEA_4610,150.00000000000
"MULTIPOINT ((450332.0805 5761328.7086))",WEA_4612,1500.00000000000
"MULTIPOINT ((483434.4045 5712349.7106))",WEA_4613,1500.00000000000
"MULTIPOINT ((385145.0649 5766637.406))",WEA_4614,3000.00000000000
"MULTIPOINT ((385572.086 5766589.3047))",WEA_4615,3000.00000000000
"MULTIPOINT ((366905.0866 5743085.3632))",WEA_4616,500.00000000000
"MULTIPOINT ((385934.5988 5766513.7861))",WEA_4617,3000.00000000000
"MULTIPOINT ((386113.593 5766232.7404))",WEA_4618,3000.00000000000
"MULTIPOINT ((366688.1642 5773386.2628))",WEA_4620,1800.00000000000
"MULTIPOINT ((367201.3164 5773523.3273))",WEA_4621,1800.00000000000
"MULTIPOINT ((366893.0376 5774381.8171))",WEA_4622,1800.00000000000
"MULTIPOINT ((367361.7565 5773332.5256))",WEA_4623,1800.00000000000
"MULTIPOINT ((367795.9911 5773373.9346))",WEA_4624,1800.00000000000
"MULTIPOINT ((368112.072 5773620.3893))",WEA_4625,1800.00000000000
"MULTIPOINT ((366963.0336 5773665.6919))",WEA_4626,1800.00000000000
"MULTIPOINT ((382036.0036 5773227.1551))",WEA_4630,1800.00000000000
"MULTIPOINT ((436902.7301 5768373.0426))",WEA_4631,2000.00000000000
"MULTIPOINT ((406831.0326 5639241.4571))",WEA_4635,600.00000000000
"MULTIPOINT ((379962.9739 5720338.0263))",WEA_4637,600.00000000000
"MULTIPOINT ((375801.6125 5771605.9381))",WEA_4638,1500.00000000000
"MULTIPOINT ((447422.1628 5707628.3335))",WEA_4639,1500.00000000000
"MULTIPOINT ((382432.5208 5773162.7946))",WEA_4640,1800.00000000000
"MULTIPOINT ((381262.976 5772728.9014))",WEA_4641,1800.00000000000
"MULTIPOINT ((381493.8881 5772579.2922))",WEA_4642,1800.00000000000
"MULTIPOINT ((381159.2635 5773293.4322))",WEA_4643,1800.00000000000
"MULTIPOINT ((381435.0182 5773212.0721))",WEA_4644,1800.00000000000
"MULTIPOINT ((381642.5981 5773053.3444))",WEA_4645,1800.00000000000
"MULTIPOINT ((382009.7884 5772569.9196))",WEA_4646,1800.00000000000
"MULTIPOINT ((381643.3076 5772247.9175))",WEA_4647,1800.00000000000
"MULTIPOINT ((377014.4644 5781211.9854))",WEA_4651,600.00000000000
"MULTIPOINT ((366749.7262 5773770.2286))",WEA_4652,2300.00000000000
"MULTIPOINT ((450829.211 5774094.6312))",WEA_4653,2300.00000000000
"MULTIPOINT ((380336.1068 5774631.2452))",WEA_4655,1800.00000000000
"MULTIPOINT ((380445.058 5774483.6298))",WEA_4656,500.00000000000
"MULTIPOINT ((377291.3521 5781207.6866))",WEA_4657,2000.00000000000
"MULTIPOINT ((377265.3523 5781569.9922))",WEA_4658,2000.00000000000
"MULTIPOINT ((377617.8894 5781820.5632))",WEA_4659,2000.00000000000
"MULTIPOINT ((381842.5807 5772906.0452))",WEA_4660,500.00000000000
"MULTIPOINT ((299912.9684 5641471.9492))",WEA_4668,2300.00000000000
"MULTIPOINT ((300160.9778 5641402.0461))",WEA_4669,2300.00000000000
"MULTIPOINT ((371598.4514 5771008.3259))",WEA_4670,1800.00000000000
"MULTIPOINT ((370905.5783 5771044.9484))",WEA_4671,1800.00000000000
"MULTIPOINT ((372209.9337 5770840.9061))",WEA_4672,600.00000000000
"MULTIPOINT ((371633.2357 5770203.4037))",WEA_4673,600.00000000000
"MULTIPOINT ((302904.2284 5738202.9553))",WEA_4676,110.00000000000
"MULTIPOINT ((310456.7318 5618240.4216))",WEA_4677,2300.00000000000
"MULTIPOINT ((340617.8066 5631781.1808))",WEA_4678,2000.00000000000
"MULTIPOINT ((340642.3651 5632447.2613))",WEA_4679,2000.00000000000
"MULTIPOINT ((417378.3509 5745917.2314))",WEA_4680,600.00000000000
"MULTIPOINT ((356324.0276 5728861.9809))",WEA_4682,2000.00000000000
"MULTIPOINT ((367557.9773 5771841.0453))",WEA_4684,2300.00000000000
"MULTIPOINT ((367227.0255 5772083.0156))",WEA_4685,2300.00000000000
"MULTIPOINT ((367079.0583 5771767.0135))",WEA_4686,4200.00000000000
"MULTIPOINT ((367820.9527 5772224.0029))",WEA_4687,2300.00000000000
"MULTIPOINT ((367769.0244 5778688.0044))",WEA_4688,4200.00000000000
"MULTIPOINT ((361569.9755 5767270.991))",WEA_4689,4200.00000000000
"MULTIPOINT ((362640.0268 5766027.9639))",WEA_4690,4200.00000000000
"MULTIPOINT ((360049.0247 5765963.0398))",WEA_4691,4200.00000000000
"MULTIPOINT ((306161.1096 5683320.6301))",WEA_4693,1500.00000000000
"MULTIPOINT ((306005.7962 5683603.3047))",WEA_4694,1500.00000000000
"MULTIPOINT ((306778.8713 5683351.3885))",WEA_4695,1500.00000000000
"MULTIPOINT ((307016.972 5683125.297))",WEA_4696,1500.00000000000
"MULTIPOINT ((332944.2425 5710250.0939))",WEA_4698,3000.00000000000
"MULTIPOINT ((312683.6191 5732861.6166))",WEA_4699,2300.00000000000
"MULTIPOINT ((349237.9734 5613861.026))",WEA_4703,800.00000000000
"MULTIPOINT ((316942.0237 5633987.0044))",WEA_4704,3050.00000000000
"MULTIPOINT ((317093.9845 5634442.9476))",WEA_4705,3050.00000000000
"MULTIPOINT ((316536.0229 5634397.0374))",WEA_4706,3050.00000000000
"MULTIPOINT ((357341.4683 5739778.5123))",WEA_4707,1500.00000000000
"MULTIPOINT ((479606.0214 5710311.9542))",WEA_4708,2300.00000000000
"MULTIPOINT ((307450.5333 5646370.9462))",WEA_4709,1500.00000000000
"MULTIPOINT ((308346.8097 5646076.5343))",WEA_4710,1500.00000000000
"MULTIPOINT ((308348.6312 5645697.8378))",WEA_4711,1500.00000000000
"MULTIPOINT ((308744.0582 5645348.2412))",WEA_4712,1500.00000000000
"MULTIPOINT ((308939.7638 5645148.9818))",WEA_4713,1500.00000000000
"MULTIPOINT ((308475.8054 5644971.8387))",WEA_4714,1500.00000000000
"MULTIPOINT ((314511.9902 5654716.0357))",WEA_4715,3170.00000000000
"MULTIPOINT ((288508.9903 5659311.6751))",WEA_4718,3075.00000000000
"MULTIPOINT ((288083.8706 5659467.0934))",WEA_4719,3075.00000000000
"MULTIPOINT ((310222.2824 5714352.7941))",WEA_4720,2300.00000000000
"MULTIPOINT ((391145.318 5769347.8064))",WEA_4723,1800.00000000000
"MULTIPOINT ((390771.1826 5769930.5844))",WEA_4724,1800.00000000000
"MULTIPOINT ((391177.6421 5770807.2559))",WEA_4725,1800.00000000000
"MULTIPOINT ((432941.1703 5763538.604))",WEA_4726,2000.00000000000
"MULTIPOINT ((345774.2679 5729992.1247))",WEA_4727,3000.00000000000
"MULTIPOINT ((346215.857 5730298.0731))",WEA_4728,3000.00000000000
"MULTIPOINT ((307356.9658 5730014.8392))",WEA_4730,600.00000000000
"MULTIPOINT ((330274.79 5717123.0403))",WEA_4731,2050.00000000000
"MULTIPOINT ((309625.2612 5705551.0557))",WEA_4732,2300.00000000000
"MULTIPOINT ((384990.0463 5766289.3643))",WEA_4733,3000.00000000000
"MULTIPOINT ((327140.3988 5619704.4899))",WEA_4734,1300.00000000000
"MULTIPOINT ((382411.0014 5772884.5604))",WEA_4735,1800.00000000000
"MULTIPOINT ((300249.0002 5616472.0239))",WEA_4736,3300.00000000000
"MULTIPOINT ((336546.3349 5717473.8309))",WEA_4739,2300.00000000000
"MULTIPOINT ((315223.5178 5614827.5287))",WEA_4741,2300.00000000000
"MULTIPOINT ((466861.9296 5695704.1317))",WEA_4742,2300.00000000000
"MULTIPOINT ((486781.684 5705399.2031))",WEA_4743,1800.00000000000
"MULTIPOINT ((487321.4972 5705225.2238))",WEA_4744,1800.00000000000
"MULTIPOINT ((324458.3414 5649973.4709))",WEA_4745,1500.00000000000
"MULTIPOINT ((466991.9266 5695404.7861))",WEA_4746,2300.00000000000
"MULTIPOINT ((488045.273 5704712.6649))",WEA_4747,1800.00000000000
"MULTIPOINT ((487076.7107 5704614.6091))",WEA_4748,1800.00000000000
"MULTIPOINT ((324208.245 5650147.5904))",WEA_4749,1500.00000000000
"MULTIPOINT ((324189.3893 5649871.849))",WEA_4750,1500.00000000000
"MULTIPOINT ((435943.0895 5767609.4038))",WEA_4751,1800.00000000000
"MULTIPOINT ((340608.9724 5632059.0015))",WEA_4752,2000.00000000000
"MULTIPOINT ((350054.2963 5770632.9898))",WEA_4753,3000.00000000000
