WKT,LANUV_ID,Leistung_k
"MULTIPOINT ((462745.0706 5752555.9814),(462745.0706 5752555.9814),(462745.0706 5752555.9814),(462745.0706 5752555.9814),(462745.0706 5752555.9814),(462745.0706 5752555.9814))",,54.01000000000
"MULTIPOINT ((506409.3512 5706934.0863),(506409.3512 5706934.0863),(506409.3512 5706934.0863),(506409.3512 5706934.0863),(506409.3512 5706934.0863),(506409.3512 5706934.0863))",,65.29000000000
"MULTIPOINT ((415295.2344 5776311.7804))","0580",1.20000000000
"MULTIPOINT ((462504.3488 5758801.0838))","0576",0.60000000000
"MULTIPOINT ((434120.8901 5692861.5277),(434120.8901 5692861.5277))",,1.74000000000
"MULTIPOINT ((457486.2192 5761169.7537),(457486.2192 5761169.7537),(457486.2192 5761169.7537),(457486.2192 5761169.7537),(457486.2192 5761169.7537))",,8.42000000000
"MULTIPOINT ((317237.5608 5591697.3513))","0288",7.80000000000
"MULTIPOINT ((321795.5738 5630708.2572))","0549",0.30000000000
"MULTIPOINT ((460210.8448 5739186.3681),(460210.8448 5739186.3681),(460210.8448 5739186.3681),(460210.8448 5739186.3681),(460210.8448 5739186.3681))",,54.18000000000
"MULTIPOINT ((394811.4615 5695415.428),(394811.4615 5695415.428))",,23.76000000000
"MULTIPOINT ((362801.0858 5659878.0258),(362801.0858 5659878.0258),(362801.0858 5659878.0258),(362801.0858 5659878.0258))",,36.24000000000
"MULTIPOINT ((485615.6716 5787902.5702))","0436",3.66000000000
"MULTIPOINT ((338772.7283 5686365.5834))","0340",0.55000000000
"MULTIPOINT ((484718.1166 5759091.0423),(484718.1166 5759091.0423))",,3.30000000000
"MULTIPOINT ((475431.113 5785717.3661),(475431.113 5785717.3661))",,21.36000000000
"MULTIPOINT ((496723.5795 5785922.7721))","0537",0.58000000000
"MULTIPOINT ((463668.4878 5765830.8238))","0409",1.41000000000
"MULTIPOINT ((371674.8456 5724761.414))","0571",2.64000000000
"MULTIPOINT ((474202.3583 5795562.7946),(474202.3583 5795562.7946))",,29.19000000000
"MULTIPOINT ((394179.5638 5692280.4902))","0559",0.68000000000
"MULTIPOINT ((492368.9423 5751023.0345))","0441",0.32500000000
"MULTIPOINT ((342007.098 5744663.1606),(342007.098 5744663.1606))",,16.38000000000
"MULTIPOINT ((335535.5168 5735863.9656),(335535.5168 5735863.9656),(335535.5168 5735863.9656),(335535.5168 5735863.9656),(335535.5168 5735863.9656),(335535.5168 5735863.9656))",,60.38000000000
"MULTIPOINT ((472455.3657 5695280.427),(472455.3657 5695280.427))",,10.15000000000
"MULTIPOINT ((287579.5838 5655433.5457))","0050",2.04000000000
"MULTIPOINT ((350501.3799 5649125.3336))","0468",6.48000000000
"MULTIPOINT ((472516.2052 5724898.6442),(472516.2052 5724898.6442))",,5.00000000000
"MULTIPOINT ((428538.3672 5706132.2345),(428538.3672 5706132.2345),(428538.3672 5706132.2345),(428538.3672 5706132.2345))",,62.96000000000
"MULTIPOINT ((349922.137 5770223.0543),(349922.137 5770223.0543))",,45.50000000000
"MULTIPOINT ((345812.6115 5660548.6006),(345812.6115 5660548.6006))",,5.41000000000
"MULTIPOINT ((412186.1301 5753274.5443))","0154",4.60000000000
"MULTIPOINT ((300926.4605 5615622.7331))","0367",0.60000000000
"MULTIPOINT ((361937.0712 5734460.2278))","0398",3.50000000000
"MULTIPOINT ((376114.7556 5710026.2839))","0306",0.60000000000
"MULTIPOINT ((422861.1024 5663853.8355))","0455",3.24000000000
"MULTIPOINT ((465670.9474 5787387.906))","0512",3.00000000000
"MULTIPOINT ((359771.2005 5723934.2702))","0308",9.90000000000
"MULTIPOINT ((378341.8383 5612706.8738),(378341.8383 5612706.8738))",,13.36000000000
"MULTIPOINT ((365987.2968 5674008.5287))","0557",0.67500000000
"MULTIPOINT ((452179.395 5670406.0212))","0130",5.00000000000
"MULTIPOINT ((367400.8489 5652618.6261))","0052",9.60000000000
"MULTIPOINT ((301773.2022 5743038.9526),(301773.2022 5743038.9526))",,6.24000000000
"MULTIPOINT ((399083.814 5650695.3855))","0490",2.10000000000
"MULTIPOINT ((416828.9443 5797901.208),(416828.9443 5797901.208),(416828.9443 5797901.208),(416828.9443 5797901.208))",,10.40000000000
"MULTIPOINT ((377304.272 5701720.4512),(377304.272 5701720.4512))",,0.62500000000
"MULTIPOINT ((374730.5933 5701567.9054))","0584",0.60000000000
"MULTIPOINT ((390066.4222 5688559.6505))","0345",9.00000000000
"MULTIPOINT ((394938.7584 5794053.5481))","0072",1.60000000000
"MULTIPOINT ((497873.2534 5746608.0724),(497873.2534 5746608.0724))",,7.40000000000
"MULTIPOINT ((446082.2731 5758098.8035))","0037",15.26000000000
"MULTIPOINT ((384373.5509 5688225.0933),(384373.5509 5688225.0933),(384373.5509 5688225.0933))",,47.15000000000
"MULTIPOINT ((480208.3711 5767568.6422))","0577",6.08000000000
"MULTIPOINT ((434219.7346 5734842.0674))","0506",0.60000000000
"MULTIPOINT ((370839.2138 5682218.4799))","0448",0.30000000000
"MULTIPOINT ((485913.5246 5769690.6528))","0534",3.90000000000
"MULTIPOINT ((355277.3199 5676034.3363))","0317",2.00000000000
"MULTIPOINT ((411976.8968 5802171.3171),(411976.8968 5802171.3171),(411976.8968 5802171.3171))",,16.18400000000
"MULTIPOINT ((496612.7173 5793845.7824))","0117",6.66000000000
"MULTIPOINT ((366804.0951 5710174.452))","0358",10.00000000000
"MULTIPOINT ((489862.0912 5791124.1082))","0522",4.00000000000
"MULTIPOINT ((395882.4973 5706947.2317))","0330",0.15000000000
"MULTIPOINT ((375909.5821 5693580.6242))","0447",0.34000000000
"MULTIPOINT ((424357.5742 5712238.105),(424357.5742 5712238.105))",,48.76000000000
"MULTIPOINT ((451278.8561 5700492.7646),(451278.8561 5700492.7646))",,5.55000000000
"MULTIPOINT ((470296.9856 5784123.4694))","0222",29.61000000000
"MULTIPOINT ((364099.5328 5664067.9604))","0525",9.60000000000
"MULTIPOINT ((430650.92 5626561.7118))","0518",6.30000000000
"MULTIPOINT ((333195.3816 5743830.6556))","0152",7.44000000000
"MULTIPOINT ((326893.8434 5681929.9959))","0449",0.32500000000
"MULTIPOINT ((478362.1905 5729944.4221),(478362.1905 5729944.4221))",,28.80000000000
"MULTIPOINT ((327944.3182 5710101.4482))","0566",28.80000000000
"MULTIPOINT ((319493.5902 5603646.1496))","0003",29.00000000000
"MULTIPOINT ((363124.7996 5672502.6402))","0372",4.19000000000
"MULTIPOINT ((292206.9307 5634170.9003))","0550",0.60000000000
"MULTIPOINT ((389202.0053 5720344.0743))","0568",0.66000000000
"MULTIPOINT ((396277.2722 5791078.5658))","0484",4.83000000000
"MULTIPOINT ((411857.1902 5792687.9671),(411909.146 5793024.2021))",,10.20000000000
"MULTIPOINT ((318562.1395 5702809.0766))","0528",14.06000000000
"MULTIPOINT ((477158.8119 5742385.8436))","0520",11.34000000000
"MULTIPOINT ((442445.203 5677810.9568))","0034",12.60000000000
"MULTIPOINT ((418601.9343 5696216.2932))","0499",1.53000000000
"MULTIPOINT ((426960.4774 5794987.3297))","0225",21.15000000000
"MULTIPOINT ((480015.5486 5776160.3901))","0579",4.26000000000
"MULTIPOINT ((384260.3438 5761221.1411))","0323",11.44000000000
"MULTIPOINT ((447155.8401 5750212.783))","0298",9.92000000000
"MULTIPOINT ((474052.6712 5759479.0134))","0440",0.32500000000
